Time,gen
4/15/2020 0:00,157.64712
4/16/2020 0:00,139.77496
4/17/2020 0:00,89.78617296
4/18/2020 0:00,89.96614696
4/19/2020 0:00,155.983743
4/20/2020 0:00,164.034816
4/21/2020 0:00,164.920477
4/22/2020 0:00,164.575572
4/23/2020 0:00,161.633501
4/24/2020 0:00,164.794543
4/25/2020 0:00,163.853297
4/26/2020 0:00,166.644875
4/27/2020 0:00,140.186588
4/28/2020 0:00,81.63333696
4/29/2020 0:00,121.987804
4/30/2020 0:00,108.798736
5/1/2020 0:00,149.796683
5/2/2020 0:00,171.568005
5/3/2020 0:00,99.88001596
5/4/2020 0:00,162.386109
5/5/2020 0:00,137.358309
5/6/2020 0:00,177.919808
5/7/2020 0:00,168.795706
5/8/2020 0:00,163.068525
5/9/2020 0:00,176.198909
5/10/2020 0:00,120.346082
5/11/2020 0:00,179.064253
5/12/2020 0:00,182.822232
5/13/2020 0:00,152.297638
5/14/2020 0:00,182.481308
5/15/2020 0:00,168.00878
5/16/2020 0:00,154.708326
5/17/2020 0:00,158.904641
5/18/2020 0:00,173.02777
5/19/2020 0:00,146.600319
5/20/2020 0:00,171.311462
5/21/2020 0:00,184.309342
5/22/2020 0:00,147.888787
5/23/2020 0:00,170.063893
5/24/2020 0:00,179.935284
5/25/2020 0:00,188.730353
5/26/2020 0:00,181.370326
5/27/2020 0:00,181.09931
5/28/2020 0:00,182.003736
5/29/2020 0:00,181.943858
5/30/2020 0:00,189.315975
5/31/2020 0:00,185.996462
6/1/2020 0:00,191.711704
6/2/2020 0:00,186.158752
6/3/2020 0:00,90.65347396
6/4/2020 0:00,64.95604396
6/5/2020 0:00,64.95604396
6/6/2020 0:00,127.455177
6/7/2020 0:00,179.919906
6/8/2020 0:00,186.634892
6/9/2020 0:00,195.332554
6/10/2020 0:00,107.3276965
6/11/2020 0:00,99.9621109
6/12/2020 0:00,118.2672449
6/13/2020 0:00,151.5826369
6/14/2020 0:00,121.1225389
6/15/2020 0:00,168.0271109
6/16/2020 0:00,150.2931609
6/17/2020 0:00,139.1502609
6/18/2020 0:00,85.6367799
6/19/2020 0:00,115.3753379
6/20/2020 0:00,140.5524779
6/21/2020 0:00,141.1606129
6/22/2020 0:00,181.0509979
6/23/2020 0:00,180.5033979
6/24/2020 0:00,172.3141629
6/25/2020 0:00,175.7361959
6/26/2020 0:00,170.9500329
6/27/2020 0:00,120.3493919
6/28/2020 0:00,154.7484259
6/29/2020 0:00,118.9064939
6/30/2020 0:00,102.4411989
7/1/2020 0:00,137.5865969
7/2/2020 0:00,121.2675539
7/3/2020 0:00,105.4244029
7/4/2020 0:00,85.1774719
7/5/2020 0:00,151.1831049
7/6/2020 0:00,133.6249719
7/7/2020 0:00,116.1451629
7/8/2020 0:00,92.8189229
7/9/2020 0:00,115.5408379
7/10/2020 0:00,152.7357959
7/11/2020 0:00,169.2045029
7/12/2020 0:00,174.4103639
7/13/2020 0:00,141.2199729
7/14/2020 0:00,109.2687469
7/15/2020 0:00,102.3112209
7/16/2020 0:00,118.1093819
7/17/2020 0:00,147.4811859
7/18/2020 0:00,122.1581509
7/19/2020 0:00,145.1442749
7/20/2020 0:00,169.5181799
7/21/2020 0:00,176.2752419
7/22/2020 0:00,150.3872319
7/23/2020 0:00,128.0388929
7/24/2020 0:00,132.7234459
7/25/2020 0:00,94.2061499
7/26/2020 0:00,145.7072829
7/27/2020 0:00,99.9226779
7/28/2020 0:00,129.6908869
7/29/2020 0:00,154.0632789
7/30/2020 0:00,164.4502919
7/31/2020 0:00,164.0856899
8/1/2020 0:00,127.0366259
8/2/2020 0:00,156.8064839
8/3/2020 0:00,141.4065619
8/4/2020 0:00,108.2817239
8/5/2020 0:00,121.3079389
8/6/2020 0:00,102.8068689
8/7/2020 0:00,131.4087529
8/8/2020 0:00,155.7346659
8/9/2020 0:00,113.4679429
8/10/2020 0:00,117.2097759
8/11/2020 0:00,147.5399959
8/12/2020 0:00,147.1591419
8/13/2020 0:00,90.2503069
8/14/2020 0:00,76.6373659
8/15/2020 0:00,64.6187119
8/16/2020 0:00,95.8069219
8/17/2020 0:00,143.8808529
8/18/2020 0:00,113.4656919
8/19/2020 0:00,77.4853209
8/20/2020 0:00,154.8125589
8/21/2020 0:00,112.9057749
8/22/2020 0:00,126.0041369
8/23/2020 0:00,120.6138259
8/24/2020 0:00,111.9151699
8/25/2020 0:00,104.9731139
8/26/2020 0:00,133.1622469
8/27/2020 0:00,75.5841679
8/28/2020 0:00,109.3596149
8/29/2020 0:00,128.1628709
8/30/2020 0:00,146.4969189
8/31/2020 0:00,118.1076249
9/1/2020 0:00,121.6975299
9/2/2020 0:00,105.8263449
9/3/2020 0:00,80.3930659
9/4/2020 0:00,95.4912689
9/5/2020 0:00,133.6812129
9/6/2020 0:00,100.3485129
9/7/2020 0:00,95.7556639
9/8/2020 0:00,90.3064939
9/9/2020 0:00,61.24539044
9/10/2020 0:00,93.28890744
9/11/2020 0:00,54.87983544
9/12/2020 0:00,90.50237744
9/13/2020 0:00,90.80111944
9/14/2020 0:00,89.05022844
9/15/2020 0:00,87.73308944
9/16/2020 0:00,83.96682544
9/17/2020 0:00,88.03076444
9/18/2020 0:00,92.62534444
9/19/2020 0:00,76.43789444
9/20/2020 0:00,79.73489444
9/21/2020 0:00,74.97272944
9/22/2020 0:00,62.35403444
9/23/2020 0:00,47.12221944
9/24/2020 0:00,70.36497544
9/25/2020 0:00,85.74381044
9/26/2020 0:00,85.91369844
9/27/2020 0:00,83.64969444
9/28/2020 0:00,50.99694144
9/29/2020 0:00,78.60233344
9/30/2020 0:00,31.82529444
10/1/2020 0:00,68.32537044
10/2/2020 0:00,28.12067544
10/3/2020 0:00,26.27737444
10/4/2020 0:00,30.74367244
10/5/2020 0:00,56.37411244
10/6/2020 0:00,64.62262044
10/7/2020 0:00,70.37570644
10/8/2020 0:00,61.80219544
10/9/2020 0:00,51.29480544
10/10/2020 0:00,48.25771944
10/11/2020 0:00,55.28617044
10/12/2020 0:00,36.63326744
10/13/2020 0:00,60.25180544
10/14/2020 0:00,62.89799044
10/15/2020 0:00,62.87046844
10/16/2020 0:00,48.37247844
10/17/2020 0:00,44.31137144
10/18/2020 0:00,38.57414944
10/19/2020 0:00,56.93189744
10/20/2020 0:00,41.84647744
10/21/2020 0:00,33.93065444
10/22/2020 0:00,46.60698544
10/23/2020 0:00,38.76139444
10/24/2020 0:00,32.53927144
10/25/2020 0:00,58.02967646
10/26/2020 0:00,54.08665444
10/27/2020 0:00,36.59474644
10/28/2020 0:00,41.54249844
10/29/2020 0:00,29.19794644
10/30/2020 0:00,30.09114244
10/31/2020 0:00,31.58770044
11/1/2020 0:00,31.88505544
11/2/2020 0:00,46.89790644
11/3/2020 0:00,48.15401444
11/4/2020 0:00,49.17267544
11/5/2020 0:00,45.34770544
11/6/2020 0:00,48.17899144
11/7/2020 0:00,40.21209244
11/8/2020 0:00,30.58530444
11/9/2020 0:00,34.04165744
11/10/2020 0:00,36.71892044
11/11/2020 0:00,28.00072244
11/12/2020 0:00,43.40006244
11/13/2020 0:00,41.98804544
11/14/2020 0:00,23.87723044
11/15/2020 0:00,40.83024044
11/16/2020 0:00,33.06963444
11/17/2020 0:00,30.65530244
11/18/2020 0:00,27.14450444
11/19/2020 0:00,39.70614144
11/20/2020 0:00,26.93513044
11/21/2020 0:00,28.73525844
11/22/2020 0:00,32.95915144
11/23/2020 0:00,34.82204144
11/24/2020 0:00,32.50713044
11/25/2020 0:00,27.88415344
11/26/2020 0:00,37.86059444
11/27/2020 0:00,37.37958244
11/28/2020 0:00,24.17546544
11/29/2020 0:00,25.78470844
11/30/2020 0:00,26.08590244
12/1/2020 0:00,38.54709744
12/2/2020 0:00,24.71313144
12/3/2020 0:00,26.10435244
12/4/2020 0:00,32.05844044
12/5/2020 0:00,28.78529744
12/6/2020 0:00,32.30783344
12/7/2020 0:00,27.84457644
12/8/2020 0:00,37.23269044
12/9/2020 0:00,24.04982014
12/10/2020 0:00,22.82279184
12/11/2020 0:00,20.68738584
12/12/2020 0:00,29.65243284
12/13/2020 0:00,16.15652584
12/14/2020 0:00,23.55722184
12/15/2020 0:00,27.62529784
12/16/2020 0:00,14.96196384
12/17/2020 0:00,26.78456984
12/18/2020 0:00,16.54116284
12/19/2020 0:00,25.18449984
12/20/2020 0:00,27.92320984
12/21/2020 0:00,16.50128584
12/22/2020 0:00,17.78607384
12/23/2020 0:00,19.27488384
12/24/2020 0:00,24.80288684
12/25/2020 0:00,27.61932284
12/26/2020 0:00,18.24250284
12/27/2020 0:00,27.52367584
12/28/2020 0:00,18.56367684
12/29/2020 0:00,24.16388284
12/30/2020 0:00,25.53610684
12/31/2020 0:00,28.64288484
1/1/2021 0:00,19.40160084
1/2/2021 0:00,25.78971184
1/3/2021 0:00,19.75706484
1/4/2021 0:00,20.63082284
1/5/2021 0:00,27.88541984
1/6/2021 0:00,19.06886584
1/7/2021 0:00,21.60719584
1/8/2021 0:00,18.10869784
1/9/2021 0:00,20.51470284
1/10/2021 0:00,26.60533684
1/11/2021 0:00,22.35362684
1/12/2021 0:00,19.09614984
1/13/2021 0:00,17.11188084
1/14/2021 0:00,19.57522584
1/15/2021 0:00,24.48487384
1/16/2021 0:00,26.85935884
1/17/2021 0:00,28.78266084
1/18/2021 0:00,23.56251084
1/19/2021 0:00,19.11270684
1/20/2021 0:00,15.56867684
1/21/2021 0:00,29.34778684
1/22/2021 0:00,31.45947084
1/23/2021 0:00,35.19386784
1/24/2021 0:00,24.40761484
1/25/2021 0:00,38.59845284
1/26/2021 0:00,20.04732084
1/27/2021 0:00,17.88937784
1/28/2021 0:00,22.96136484
1/29/2021 0:00,30.82078084
1/30/2021 0:00,23.52557584
1/31/2021 0:00,20.22004484
2/1/2021 0:00,20.18226184
2/2/2021 0:00,32.68103984
2/3/2021 0:00,34.09179784
2/4/2021 0:00,24.19597084
2/5/2021 0:00,40.20814584
2/6/2021 0:00,34.30507384
2/7/2021 0:00,26.80127984
2/8/2021 0:00,39.94218484
2/9/2021 0:00,33.73700984
2/10/2021 0:00,41.07991984
2/11/2021 0:00,39.23800884
2/12/2021 0:00,41.08617484
2/13/2021 0:00,27.94144184
2/14/2021 0:00,18.88671384
2/15/2021 0:00,35.81568184
2/16/2021 0:00,34.36398284
2/17/2021 0:00,33.09156584
2/18/2021 0:00,43.20851884
2/19/2021 0:00,19.06565484
2/20/2021 0:00,24.53350884
2/21/2021 0:00,30.26491084
2/22/2021 0:00,37.00676084
2/23/2021 0:00,42.87059584
2/24/2021 0:00,34.34370184
2/25/2021 0:00,44.48459284
2/26/2021 0:00,60.71130684
2/27/2021 0:00,52.12813384
2/28/2021 0:00,61.36130984
3/1/2021 0:00,40.71334684
3/2/2021 0:00,34.30085384
3/3/2021 0:00,28.03346684
3/4/2021 0:00,26.62647684
3/5/2021 0:00,41.46326284
3/6/2021 0:00,52.53992184
3/7/2021 0:00,65.65379884
3/8/2021 0:00,55.85340784
3/9/2021 0:00,75.26522484
3/10/2021 0:00,26.51948684
3/11/2021 0:00,55.07161484
3/12/2021 0:00,60.51806584
3/13/2021 0:00,64.21921984
3/14/2021 0:00,60.46647584
3/15/2021 0:00,62.95766484
3/16/2021 0:00,50.67052292
3/17/2021 0:00,39.135049
3/18/2021 0:00,37.69
3/19/2021 0:00,32.508753
3/20/2021 0:00,25.386296
3/21/2021 0:00,43.978958
3/22/2021 0:00,39.399728
3/23/2021 0:00,40.203942
3/24/2021 0:00,43.063108
3/25/2021 0:00,42.74116
3/26/2021 0:00,38.052471
3/27/2021 0:00,71.743888
3/28/2021 0:00,15.701251
3/29/2021 0:00,46.324207
3/30/2021 0:00,74.388261
3/31/2021 0:00,63.999125
4/1/2021 0:00,47.061457
4/2/2021 0:00,67.17463
4/3/2021 0:00,60.543534
4/4/2021 0:00,84.587726
4/5/2021 0:00,50.02091
4/6/2021 0:00,82.754535
4/7/2021 0:00,34.411109
4/8/2021 0:00,65.416742
4/9/2021 0:00,53.662616
4/10/2021 0:00,48.372961
4/11/2021 0:00,81.866848
4/12/2021 0:00,62.904019
4/13/2021 0:00,79.764352
4/14/2021 0:00,78.314192
4/15/2021 0:00,101.55635
4/16/2021 0:00,85.053276
4/17/2021 0:00,96.591432
4/18/2021 0:00,96.812371
4/19/2021 0:00,94.111207
4/20/2021 0:00,98.256349
4/21/2021 0:00,76.862359
4/22/2021 0:00,103.52971
4/23/2021 0:00,103.853892
4/24/2021 0:00,103.931566
4/25/2021 0:00,106.567309
4/26/2021 0:00,82.996543
4/27/2021 0:00,61.765419
4/28/2021 0:00,36.003642
4/29/2021 0:00,89.320358
4/30/2021 0:00,78.691055
5/1/2021 0:00,87.740378
5/2/2021 0:00,105.093837
5/3/2021 0:00,38.132311
5/4/2021 0:00,96.927841
5/5/2021 0:00,107.450297
5/6/2021 0:00,78.611074
5/7/2021 0:00,107.735014
5/8/2021 0:00,14.682991
5/9/2021 0:00,100.933653
5/10/2021 0:00,86.518418
5/11/2021 0:00,81.04351
5/12/2021 0:00,100.497728
5/13/2021 0:00,33.887502
5/14/2021 0:00,62.263248
5/15/2021 0:00,72.932117
5/16/2021 0:00,80.608141
5/17/2021 0:00,96.158789
5/18/2021 0:00,81.798316
5/19/2021 0:00,93.648247
5/20/2021 0:00,37.237889
5/21/2021 0:00,40.290923
5/22/2021 0:00,97.796252
5/23/2021 0:00,47.171743
5/24/2021 0:00,86.835756
5/25/2021 0:00,88.272208
5/26/2021 0:00,109.706363
5/27/2021 0:00,110.278225
5/28/2021 0:00,62.976376
5/29/2021 0:00,104.404317
5/30/2021 0:00,125.416433
5/31/2021 0:00,129.070097
6/1/2021 0:00,127.025302
6/2/2021 0:00,89.110436
6/3/2021 0:00,66.687484
6/4/2021 0:00,108.660864
6/5/2021 0:00,128.930697
6/6/2021 0:00,59.804581
6/7/2021 0:00,76.903226
6/8/2021 0:00,114.695385
6/9/2021 0:00,106.564458
6/10/2021 0:00,52.218663
6/11/2021 0:00,72.051196
6/12/2021 0:00,113.203418
6/13/2021 0:00,129.350869
6/14/2021 0:00,130.902815
6/15/2021 0:00,119.440542
6/16/2021 0:00,130.264624
6/17/2021 0:00,48.345266
6/18/2021 0:00,29.817475
6/19/2021 0:00,28.854029
6/20/2021 0:00,28.47719
6/21/2021 0:00,43.313311
6/22/2021 0:00,99.119878
6/23/2021 0:00,132.24945
6/24/2021 0:00,79.151833
6/25/2021 0:00,83.458301
6/26/2021 0:00,90.09444
6/27/2021 0:00,39.065506
6/28/2021 0:00,34.049312
6/29/2021 0:00,54.118953
6/30/2021 0:00,105.533247
7/1/2021 0:00,73.444287
7/2/2021 0:00,101.470023
7/3/2021 0:00,58.254849
7/4/2021 0:00,60.686391
7/5/2021 0:00,94.496256
7/6/2021 0:00,102.582916
7/7/2021 0:00,75.401842
7/8/2021 0:00,78.819436
7/9/2021 0:00,76.510793
7/10/2021 0:00,48.753726
7/11/2021 0:00,64.818976
7/12/2021 0:00,54.261027
7/13/2021 0:00,70.773137
7/14/2021 0:00,108.840411
7/15/2021 0:00,86.812747
7/16/2021 0:00,116.570851
7/17/2021 0:00,115.164989
7/18/2021 0:00,112.370428
7/19/2021 0:00,109.162924
7/20/2021 0:00,110.993786
7/21/2021 0:00,109.088983
7/22/2021 0:00,109.464712
7/23/2021 0:00,103.806284
7/24/2021 0:00,24.505932
7/25/2021 0:00,51.296391
7/26/2021 0:00,88.545286
7/27/2021 0:00,67.651008
7/28/2021 0:00,56.968679
7/29/2021 0:00,105.831081
7/30/2021 0:00,42.428531
7/31/2021 0:00,69.743616
8/1/2021 0:00,50.612062
8/2/2021 0:00,48.551845
8/3/2021 0:00,76.400567
8/4/2021 0:00,89.499213
8/5/2021 0:00,36.828236
8/6/2021 0:00,77.090757
8/7/2021 0:00,64.814464
8/8/2021 0:00,44.161892
8/9/2021 0:00,78.240673
8/10/2021 0:00,91.204564
8/11/2021 0:00,75.435698
8/12/2021 0:00,64.894007
8/13/2021 0:00,44.683361
8/14/2021 0:00,58.737151
8/15/2021 0:00,62.695879
8/16/2021 0:00,66.248181
8/17/2021 0:00,53.05384
8/18/2021 0:00,52.940695
8/19/2021 0:00,50.686064
8/20/2021 0:00,34.942259
8/21/2021 0:00,28.538778
8/22/2021 0:00,78.820111
8/23/2021 0:00,34.45081
8/24/2021 0:00,86.100446
8/25/2021 0:00,53.890912
8/26/2021 0:00,67.866638
8/27/2021 0:00,46.256623
8/28/2021 0:00,64.504323
8/29/2021 0:00,50.061197
8/30/2021 0:00,24.027374
8/31/2021 0:00,33.096696
9/1/2021 0:00,31.582475
9/2/2021 0:00,40.024003
9/3/2021 0:00,51.556684
9/4/2021 0:00,81.109162
9/5/2021 0:00,43.34574
9/6/2021 0:00,63.285316
9/7/2021 0:00,70.83412
9/8/2021 0:00,60.263651
9/9/2021 0:00,35.784178
9/10/2021 0:00,38.040593
9/11/2021 0:00,54.861328
9/12/2021 0:00,63.308212
9/13/2021 0:00,34.446227
9/14/2021 0:00,18.051479
9/15/2021 0:00,58.501116
9/16/2021 0:00,55.817814
9/17/2021 0:00,55.81459
9/18/2021 0:00,57.423223
9/19/2021 0:00,45.241002
9/20/2021 0:00,65.156578
9/21/2021 0:00,58.864157
9/22/2021 0:00,49.594843
9/23/2021 0:00,36.201944
9/24/2021 0:00,48.954529
9/25/2021 0:00,36.286319
9/26/2021 0:00,54.921124
9/27/2021 0:00,46.913574
9/28/2021 0:00,18.893959
9/29/2021 0:00,53.79187
9/30/2021 0:00,17.125199
10/1/2021 0:00,35.445863
10/2/2021 0:00,9.399261
10/3/2021 0:00,40.978097
10/4/2021 0:00,46.542191
10/5/2021 0:00,40.705468
10/6/2021 0:00,48.030839
10/7/2021 0:00,26.343453
10/8/2021 0:00,14.519643
10/9/2021 0:00,46.348084
10/10/2021 0:00,43.06109
10/11/2021 0:00,37.082834
10/12/2021 0:00,41.861175
10/13/2021 0:00,23.604876
10/14/2021 0:00,46.333321
10/15/2021 0:00,19.063632
10/16/2021 0:00,24.325411
10/17/2021 0:00,21.911832
10/18/2021 0:00,4.682271
10/19/2021 0:00,5.879086
10/20/2021 0:00,32.324308
10/21/2021 0:00,37.506765
10/22/2021 0:00,24.589867
10/23/2021 0:00,14.59965
10/24/2021 0:00,11.859048
10/25/2021 0:00,32.009785
10/26/2021 0:00,14.334437
10/27/2021 0:00,9.773288
10/28/2021 0:00,19.720294
10/29/2021 0:00,20.230478
10/30/2021 0:00,23.39469
10/31/2021 0:00,21.342817
11/1/2021 0:00,11.75088
11/2/2021 0:00,21.090001
11/3/2021 0:00,23.212221
11/4/2021 0:00,26.913832
11/5/2021 0:00,26.147897
11/6/2021 0:00,12.598745
11/7/2021 0:00,24.843673
11/8/2021 0:00,11.497351
11/9/2021 0:00,16.703915
11/10/2021 0:00,13.110428
11/11/2021 0:00,20.461012
11/12/2021 0:00,14.758764
11/13/2021 0:00,16.32363
11/14/2021 0:00,22.165197
11/15/2021 0:00,9.916578
11/16/2021 0:00,15.465861
11/17/2021 0:00,15.020961
11/18/2021 0:00,9.449246
11/19/2021 0:00,8.196238
11/20/2021 0:00,5.988105
11/21/2021 0:00,17.028959
11/22/2021 0:00,18.399869
11/23/2021 0:00,8.902612
11/24/2021 0:00,7.21495
11/25/2021 0:00,18.822543
11/26/2021 0:00,12.830934
11/27/2021 0:00,8.906012
11/28/2021 0:00,18.301462
11/29/2021 0:00,11.642161
11/30/2021 0:00,8.448766
12/1/2021 0:00,16.031169
12/2/2021 0:00,17.075921
12/3/2021 0:00,10.08809
12/4/2021 0:00,16.952722
12/5/2021 0:00,6.221421
12/6/2021 0:00,5.384335
12/7/2021 0:00,4.13757
12/8/2021 0:00,7.769708
12/9/2021 0:00,9.405606
12/10/2021 0:00,12.503163
12/11/2021 0:00,5.827655
12/12/2021 0:00,7.873608
12/13/2021 0:00,8.550461
12/14/2021 0:00,4.459801
12/15/2021 0:00,4.310604
12/16/2021 0:00,3.263738
12/17/2021 0:00,4.989693
12/18/2021 0:00,3.878996
12/19/2021 0:00,6.603994
12/20/2021 0:00,1.738448
12/21/2021 0:00,7.194039
12/22/2021 0:00,6.696823
12/23/2021 0:00,0.932461
12/24/2021 0:00,3.587651
12/25/2021 0:00,3.917094
12/26/2021 0:00,9.395464
12/27/2021 0:00,7.418402
12/28/2021 0:00,10.224781
12/29/2021 0:00,6.953685
12/30/2021 0:00,4.33365
12/31/2021 0:00,3.839298
1/1/2022 0:00,7.37732
1/2/2022 0:00,7.840559
1/3/2022 0:00,8.382532
1/4/2022 0:00,8.48779
1/5/2022 0:00,16.313683
1/6/2022 0:00,4.816494
1/7/2022 0:00,5.928455
1/8/2022 0:00,3.06015
1/9/2022 0:00,15.825863
1/10/2022 0:00,3.599044
1/11/2022 0:00,7.184427
1/12/2022 0:00,11.698916
1/13/2022 0:00,16.550782
1/14/2022 0:00,16.596445
1/15/2022 0:00,9.833919
1/16/2022 0:00,12.420773
1/17/2022 0:00,18.208778
1/18/2022 0:00,11.294359
1/19/2022 0:00,11.770511
1/20/2022 0:00,17.680342
1/21/2022 0:00,11.098891
1/22/2022 0:00,16.948662
1/23/2022 0:00,4.70559
1/24/2022 0:00,3.639916
1/25/2022 0:00,3.488158
1/26/2022 0:00,20.753501
1/27/2022 0:00,9.119353
1/28/2022 0:00,12.288812
1/29/2022 0:00,10.463534
1/30/2022 0:00,25.22234
1/31/2022 0:00,20.663736
2/1/2022 0:00,26.19828
2/2/2022 0:00,24.926554
2/3/2022 0:00,13.886567
2/4/2022 0:00,26.168601
2/5/2022 0:00,24.935148
2/6/2022 0:00,20.094182
2/7/2022 0:00,18.68539
2/8/2022 0:00,22.90818
2/9/2022 0:00,21.767496
2/10/2022 0:00,21.543251
2/11/2022 0:00,35.971987
2/12/2022 0:00,19.307374
2/13/2022 0:00,4.170955
2/14/2022 0:00,22.860814
2/15/2022 0:00,6.539859
2/16/2022 0:00,10.426676
2/17/2022 0:00,32.958885
2/18/2022 0:00,23.062088
2/19/2022 0:00,16.878551
2/20/2022 0:00,4.877263
2/21/2022 0:00,14.732305
2/22/2022 0:00,21.657736
2/23/2022 0:00,23.837995
2/24/2022 0:00,28.948533
2/25/2022 0:00,40.126373
2/26/2022 0:00,44.412886
2/27/2022 0:00,37.214581
2/28/2022 0:00,8.867753
3/1/2022 0:00,8.973248
3/2/2022 0:00,11.006519
3/3/2022 0:00,13.597563
3/4/2022 0:00,47.169813
3/5/2022 0:00,30.473255
3/6/2022 0:00,24.207958
3/7/2022 0:00,27.281986
3/8/2022 0:00,31.028052
3/9/2022 0:00,31.233442
3/10/2022 0:00,37.122758
3/11/2022 0:00,14.193443
3/12/2022 0:00,58.827649
3/13/2022 0:00,44.293379
3/14/2022 0:00,63.982045
3/15/2022 0:00,48.837136
3/16/2022 0:00,6.982915
3/17/2022 0:00,66.30476
3/18/2022 0:00,60.704106
3/19/2022 0:00,66.979956
3/20/2022 0:00,71.427025
3/21/2022 0:00,35.64102
3/22/2022 0:00,66.336325
3/23/2022 0:00,67.929616
3/24/2022 0:00,67.589124
3/25/2022 0:00,68.956225
3/26/2022 0:00,73.183752
3/27/2022 0:00,68.174105
3/28/2022 0:00,69.466083
3/29/2022 0:00,15.878489
3/30/2022 0:00,46.998284
3/31/2022 0:00,64.669149
4/1/2022 0:00,75.766556
4/2/2022 0:00,59.390315
4/3/2022 0:00,76.080079
4/4/2022 0:00,49.495259
4/5/2022 0:00,59.348525
4/6/2022 0:00,48.298334
4/7/2022 0:00,68.117566
4/8/2022 0:00,53.878996
4/9/2022 0:00,84.393702
4/10/2022 0:00,89.068204
4/11/2022 0:00,58.784371
4/12/2022 0:00,32.736855
4/13/2022 0:00,48.565831
4/14/2022 0:00,43.671913
4/15/2022 0:00,88.011821
4/16/2022 0:00,82.731995
4/17/2022 0:00,89.138975
4/18/2022 0:00,74.008058
4/19/2022 0:00,68.041163
4/20/2022 0:00,83.427829
4/21/2022 0:00,91.744664
4/22/2022 0:00,35.329826
4/23/2022 0:00,48.983018
4/24/2022 0:00,91.29305
4/25/2022 0:00,71.043753
4/26/2022 0:00,105.677844
4/27/2022 0:00,46.311357
4/28/2022 0:00,68.537985
4/29/2022 0:00,81.808481
4/30/2022 0:00,109.269163
5/1/2022 0:00,16.87592
5/2/2022 0:00,37.734068
5/3/2022 0:00,44.901932
5/4/2022 0:00,65.674997
5/5/2022 0:00,96.752235
5/6/2022 0:00,64.943576
5/7/2022 0:00,101.688064
5/8/2022 0:00,104.888237
5/9/2022 0:00,101.302937
5/10/2022 0:00,78.560541
5/11/2022 0:00,37.600542
5/12/2022 0:00,106.81978
5/13/2022 0:00,94.526098
5/14/2022 0:00,86.476626
5/15/2022 0:00,47.770347
5/16/2022 0:00,65.02757
5/17/2022 0:00,93.976891
5/18/2022 0:00,87.485234
5/19/2022 0:00,91.660253
5/20/2022 0:00,54.814904
5/21/2022 0:00,85.338416
5/22/2022 0:00,102.09992
5/23/2022 0:00,66.244977
5/24/2022 0:00,92.980261
5/25/2022 0:00,51.708182
5/26/2022 0:00,54.873696
5/27/2022 0:00,123.318361
5/28/2022 0:00,106.52828
5/29/2022 0:00,68.553982
5/30/2022 0:00,71.955189
5/31/2022 0:00,73.664809
6/1/2022 0:00,90.174823
6/2/2022 0:00,107.828739
6/3/2022 0:00,67.923501
6/4/2022 0:00,66.869871
6/5/2022 0:00,19.141065
6/6/2022 0:00,71.18829
6/7/2022 0:00,95.646854
6/8/2022 0:00,99.658948
6/9/2022 0:00,60.419916
6/10/2022 0:00,115.344141
6/11/2022 0:00,108.302365
6/12/2022 0:00,115.832683
6/13/2022 0:00,93.943596
6/14/2022 0:00,110.941985
6/15/2022 0:00,120.484026
6/16/2022 0:00,118.875394
6/17/2022 0:00,115.870893
6/18/2022 0:00,22.609886
6/19/2022 0:00,78.04661
6/20/2022 0:00,126.134321
6/21/2022 0:00,120.359521
6/22/2022 0:00,119.368547
6/23/2022 0:00,92.344805
6/24/2022 0:00,42.372172
6/25/2022 0:00,105.43284
6/26/2022 0:00,93.892525
6/27/2022 0:00,78.917368
6/28/2022 0:00,68.779858
6/29/2022 0:00,57.639911
6/30/2022 0:00,69.790479
7/1/2022 0:00,77.075538
7/2/2022 0:00,49.829664
7/3/2022 0:00,73.624623
7/4/2022 0:00,83.991562
7/5/2022 0:00,97.155796
7/6/2022 0:00,88.65561
7/7/2022 0:00,65.338619
7/8/2022 0:00,123.880272
7/9/2022 0:00,99.17372
7/10/2022 0:00,115.556108
7/11/2022 0:00,120.012069
7/12/2022 0:00,65.74148
7/13/2022 0:00,87.848996
7/14/2022 0:00,110.102612
7/15/2022 0:00,104.7361
7/16/2022 0:00,111.885002
7/17/2022 0:00,110.815607
7/18/2022 0:00,105.295354
7/19/2022 0:00,100.448079
7/20/2022 0:00,50.489968
7/21/2022 0:00,80.22075
7/22/2022 0:00,45.026043
7/23/2022 0:00,57.052751
7/24/2022 0:00,53.206359
7/25/2022 0:00,59.036304
7/26/2022 0:00,60.9188
7/27/2022 0:00,73.700535
7/28/2022 0:00,37.230445
7/29/2022 0:00,110.852286
7/30/2022 0:00,55.081732
7/31/2022 0:00,60.974021
8/1/2022 0:00,91.550983
8/2/2022 0:00,50.903289
8/3/2022 0:00,55.373398
8/4/2022 0:00,88.384033
8/5/2022 0:00,101.940711
8/6/2022 0:00,102.659613
8/7/2022 0:00,99.387192
8/8/2022 0:00,98.417729
8/9/2022 0:00,99.222682
8/10/2022 0:00,95.495778
8/11/2022 0:00,93.676145
8/12/2022 0:00,92.406768
8/13/2022 0:00,91.115681
8/14/2022 0:00,93.224093
8/15/2022 0:00,37.881385
8/16/2022 0:00,37.725134
8/17/2022 0:00,40.782789
8/18/2022 0:00,63.084512
