Unix timestamp,STD Date Time,Quantity
"1,673,820,000",1/15/2023 22:00,0
"1,673,820,900",1/15/2023 22:15,0
"1,673,821,800",1/15/2023 22:30,0
"1,673,822,700",1/15/2023 22:45,0
"1,673,823,600",1/15/2023 23:00,0
"1,673,824,500",1/15/2023 23:15,0
"1,673,825,400",1/15/2023 23:30,0
"1,673,826,300",1/15/2023 23:45,0
"1,673,827,200",1/16/2023 0:00,0
"1,673,828,100",1/16/2023 0:15,0
"1,673,829,000",1/16/2023 0:30,0
"1,673,829,900",1/16/2023 0:45,0
"1,673,830,800",1/16/2023 1:00,0
"1,673,831,700",1/16/2023 1:15,0
"1,673,832,600",1/16/2023 1:30,0
"1,673,833,500",1/16/2023 1:45,0
"1,673,834,400",1/16/2023 2:00,0
"1,673,835,300",1/16/2023 2:15,0
"1,673,836,200",1/16/2023 2:30,0
"1,673,837,100",1/16/2023 2:45,0
"1,673,838,000",1/16/2023 3:00,0
"1,673,838,900",1/16/2023 3:15,0
"1,673,839,800",1/16/2023 3:30,0
"1,673,840,700",1/16/2023 3:45,0
"1,673,841,600",1/16/2023 4:00,0
"1,673,842,500",1/16/2023 4:15,0
"1,673,843,400",1/16/2023 4:30,0
"1,673,844,300",1/16/2023 4:45,0
"1,673,845,200",1/16/2023 5:00,0
"1,673,846,100",1/16/2023 5:15,0
"1,673,847,000",1/16/2023 5:30,0
"1,673,847,900",1/16/2023 5:45,0
"1,673,848,800",1/16/2023 6:00,0.14
"1,673,849,700",1/16/2023 6:15,0.14
"1,673,850,600",1/16/2023 6:30,0.14
"1,673,851,500",1/16/2023 6:45,0.14
"1,673,852,400",1/16/2023 7:00,0.14
"1,673,853,300",1/16/2023 7:15,0.14
"1,673,854,200",1/16/2023 7:30,0.14
"1,673,855,100",1/16/2023 7:45,0.14
"1,673,856,000",1/16/2023 8:00,0.14
"1,673,856,900",1/16/2023 8:15,0.14
"1,673,857,800",1/16/2023 8:30,0.14
"1,673,858,700",1/16/2023 8:45,0.14
"1,673,859,600",1/16/2023 9:00,0.14
"1,673,860,500",1/16/2023 9:15,0.14
"1,673,861,400",1/16/2023 9:30,0.14
"1,673,862,300",1/16/2023 9:45,0.14
"1,673,863,200",1/16/2023 10:00,0.14
"1,673,864,100",1/16/2023 10:15,0.14
"1,673,865,000",1/16/2023 10:30,0.14
"1,673,865,900",1/16/2023 10:45,0.14
"1,673,866,800",1/16/2023 11:00,0.14
"1,673,867,700",1/16/2023 11:15,0.14
"1,673,868,600",1/16/2023 11:30,0.14
"1,673,869,500",1/16/2023 11:45,0.14
"1,673,870,400",1/16/2023 12:00,0.14
"1,673,871,300",1/16/2023 12:15,0.14
"1,673,872,200",1/16/2023 12:30,0.14
"1,673,873,100",1/16/2023 12:45,0.14
"1,673,874,000",1/16/2023 13:00,0.14
"1,673,874,900",1/16/2023 13:15,0.14
"1,673,875,800",1/16/2023 13:30,0.14
"1,673,876,700",1/16/2023 13:45,0.14
"1,673,877,600",1/16/2023 14:00,0.14
"1,673,878,500",1/16/2023 14:15,0.14
"1,673,879,400",1/16/2023 14:30,0.14
"1,673,880,300",1/16/2023 14:45,0.14
"1,673,881,200",1/16/2023 15:00,0.14
"1,673,882,100",1/16/2023 15:15,0.14
"1,673,883,000",1/16/2023 15:30,0.14
"1,673,883,900",1/16/2023 15:45,0.14
"1,673,884,800",1/16/2023 16:00,0.14
"1,673,885,700",1/16/2023 16:15,0.14
"1,673,886,600",1/16/2023 16:30,0.14
"1,673,887,500",1/16/2023 16:45,0.14
"1,673,888,400",1/16/2023 17:00,0.14
"1,673,889,300",1/16/2023 17:15,0.14
"1,673,890,200",1/16/2023 17:30,0.14
"1,673,891,100",1/16/2023 17:45,0.14
"1,673,892,000",1/16/2023 18:00,0
"1,673,892,900",1/16/2023 18:15,0
"1,673,893,800",1/16/2023 18:30,0
"1,673,894,700",1/16/2023 18:45,0
"1,673,895,600",1/16/2023 19:00,0
"1,673,896,500",1/16/2023 19:15,0
"1,673,897,400",1/16/2023 19:30,0
"1,673,898,300",1/16/2023 19:45,0
"1,673,899,200",1/16/2023 20:00,0
"1,673,900,100",1/16/2023 20:15,0
"1,673,901,000",1/16/2023 20:30,0
"1,673,901,900",1/16/2023 20:45,0
"1,673,902,800",1/16/2023 21:00,0
"1,673,903,700",1/16/2023 21:15,0
"1,673,904,600",1/16/2023 21:30,0
"1,673,905,500",1/16/2023 21:45,0
"1,673,906,400",1/16/2023 22:00,0
"1,673,907,300",1/16/2023 22:15,0
"1,673,908,200",1/16/2023 22:30,0
"1,673,909,100",1/16/2023 22:45,0
"1,673,910,000",1/16/2023 23:00,0
"1,673,910,900",1/16/2023 23:15,0
"1,673,911,800",1/16/2023 23:30,0
"1,673,912,700",1/16/2023 23:45,0
"1,673,913,600",1/17/2023 0:00,0
"1,673,914,500",1/17/2023 0:15,0
"1,673,915,400",1/17/2023 0:30,0
"1,673,916,300",1/17/2023 0:45,0
"1,673,917,200",1/17/2023 1:00,0
"1,673,918,100",1/17/2023 1:15,0
"1,673,919,000",1/17/2023 1:30,0
"1,673,919,900",1/17/2023 1:45,0
"1,673,920,800",1/17/2023 2:00,0
"1,673,921,700",1/17/2023 2:15,0
"1,673,922,600",1/17/2023 2:30,0
"1,673,923,500",1/17/2023 2:45,0
"1,673,924,400",1/17/2023 3:00,0
"1,673,925,300",1/17/2023 3:15,0
"1,673,926,200",1/17/2023 3:30,0
"1,673,927,100",1/17/2023 3:45,0
"1,673,928,000",1/17/2023 4:00,0
"1,673,928,900",1/17/2023 4:15,0
"1,673,929,800",1/17/2023 4:30,0
"1,673,930,700",1/17/2023 4:45,0
"1,673,931,600",1/17/2023 5:00,0
"1,673,932,500",1/17/2023 5:15,0
"1,673,933,400",1/17/2023 5:30,0
"1,673,934,300",1/17/2023 5:45,0
"1,673,935,200",1/17/2023 6:00,0.14
"1,673,936,100",1/17/2023 6:15,0.14
"1,673,937,000",1/17/2023 6:30,0.14
"1,673,937,900",1/17/2023 6:45,0.14
"1,673,938,800",1/17/2023 7:00,0.14
"1,673,939,700",1/17/2023 7:15,0.14
"1,673,940,600",1/17/2023 7:30,0.14
"1,673,941,500",1/17/2023 7:45,0.14
"1,673,942,400",1/17/2023 8:00,0.14
"1,673,943,300",1/17/2023 8:15,0.14
"1,673,944,200",1/17/2023 8:30,0.14
"1,673,945,100",1/17/2023 8:45,0.14
"1,673,946,000",1/17/2023 9:00,0.14
"1,673,946,900",1/17/2023 9:15,0.14
"1,673,947,800",1/17/2023 9:30,0.14
"1,673,948,700",1/17/2023 9:45,0.14
"1,673,949,600",1/17/2023 10:00,0.14
"1,673,950,500",1/17/2023 10:15,0.14
"1,673,951,400",1/17/2023 10:30,0.14
"1,673,952,300",1/17/2023 10:45,0.14
"1,673,953,200",1/17/2023 11:00,0.14
"1,673,954,100",1/17/2023 11:15,0.14
"1,673,955,000",1/17/2023 11:30,0.14
"1,673,955,900",1/17/2023 11:45,0.14
"1,673,956,800",1/17/2023 12:00,0.14
"1,673,957,700",1/17/2023 12:15,0.14
"1,673,958,600",1/17/2023 12:30,0.14
"1,673,959,500",1/17/2023 12:45,0.14
"1,673,960,400",1/17/2023 13:00,0.14
"1,673,961,300",1/17/2023 13:15,0.14
"1,673,962,200",1/17/2023 13:30,0.14
"1,673,963,100",1/17/2023 13:45,0.14
"1,673,964,000",1/17/2023 14:00,0.14
"1,673,964,900",1/17/2023 14:15,0.14
"1,673,965,800",1/17/2023 14:30,0.14
"1,673,966,700",1/17/2023 14:45,0.14
"1,673,967,600",1/17/2023 15:00,0.14
"1,673,968,500",1/17/2023 15:15,0.14
"1,673,969,400",1/17/2023 15:30,0.14
"1,673,970,300",1/17/2023 15:45,0.14
"1,673,971,200",1/17/2023 16:00,0.14
"1,673,972,100",1/17/2023 16:15,0.14
"1,673,973,000",1/17/2023 16:30,0.14
"1,673,973,900",1/17/2023 16:45,0.14
"1,673,974,800",1/17/2023 17:00,0.14
"1,673,975,700",1/17/2023 17:15,0.14
"1,673,976,600",1/17/2023 17:30,0.14
"1,673,977,500",1/17/2023 17:45,0.14
"1,673,978,400",1/17/2023 18:00,0
"1,673,979,300",1/17/2023 18:15,0
"1,673,980,200",1/17/2023 18:30,0
"1,673,981,100",1/17/2023 18:45,0
"1,673,982,000",1/17/2023 19:00,0
"1,673,982,900",1/17/2023 19:15,0
"1,673,983,800",1/17/2023 19:30,0
"1,673,984,700",1/17/2023 19:45,0
"1,673,985,600",1/17/2023 20:00,0
"1,673,986,500",1/17/2023 20:15,0
"1,673,987,400",1/17/2023 20:30,0
"1,673,988,300",1/17/2023 20:45,0
"1,673,989,200",1/17/2023 21:00,0
"1,673,990,100",1/17/2023 21:15,0
"1,673,991,000",1/17/2023 21:30,0
"1,673,991,900",1/17/2023 21:45,0
"1,673,992,800",1/17/2023 22:00,0
"1,673,993,700",1/17/2023 22:15,0
"1,673,994,600",1/17/2023 22:30,0
"1,673,995,500",1/17/2023 22:45,0
"1,673,996,400",1/17/2023 23:00,0
"1,673,997,300",1/17/2023 23:15,0
"1,673,998,200",1/17/2023 23:30,0
"1,673,999,100",1/17/2023 23:45,0
"1,674,000,000",1/18/2023 0:00,0
"1,674,000,900",1/18/2023 0:15,0
"1,674,001,800",1/18/2023 0:30,0
"1,674,002,700",1/18/2023 0:45,0
"1,674,003,600",1/18/2023 1:00,0
"1,674,004,500",1/18/2023 1:15,0
"1,674,005,400",1/18/2023 1:30,0
"1,674,006,300",1/18/2023 1:45,0
"1,674,007,200",1/18/2023 2:00,0
"1,674,008,100",1/18/2023 2:15,0
"1,674,009,000",1/18/2023 2:30,0
"1,674,009,900",1/18/2023 2:45,0
"1,674,010,800",1/18/2023 3:00,0
"1,674,011,700",1/18/2023 3:15,0
"1,674,012,600",1/18/2023 3:30,0
"1,674,013,500",1/18/2023 3:45,0
"1,674,014,400",1/18/2023 4:00,0
"1,674,015,300",1/18/2023 4:15,0
"1,674,016,200",1/18/2023 4:30,0
"1,674,017,100",1/18/2023 4:45,0
"1,674,018,000",1/18/2023 5:00,0
"1,674,018,900",1/18/2023 5:15,0
"1,674,019,800",1/18/2023 5:30,0
"1,674,020,700",1/18/2023 5:45,0
"1,674,021,600",1/18/2023 6:00,0.14
"1,674,022,500",1/18/2023 6:15,0.14
"1,674,023,400",1/18/2023 6:30,0.14
"1,674,024,300",1/18/2023 6:45,0.14
"1,674,025,200",1/18/2023 7:00,0.14
"1,674,026,100",1/18/2023 7:15,0.14
"1,674,027,000",1/18/2023 7:30,0.14
"1,674,027,900",1/18/2023 7:45,0.14
"1,674,028,800",1/18/2023 8:00,0.14
"1,674,029,700",1/18/2023 8:15,0.14
"1,674,030,600",1/18/2023 8:30,0.14
"1,674,031,500",1/18/2023 8:45,0.14
"1,674,032,400",1/18/2023 9:00,0.14
"1,674,033,300",1/18/2023 9:15,0.14
"1,674,034,200",1/18/2023 9:30,0.14
"1,674,035,100",1/18/2023 9:45,0.14
"1,674,036,000",1/18/2023 10:00,0.14
"1,674,036,900",1/18/2023 10:15,0.14
"1,674,037,800",1/18/2023 10:30,0.14
"1,674,038,700",1/18/2023 10:45,0.14
"1,674,039,600",1/18/2023 11:00,0.14
"1,674,040,500",1/18/2023 11:15,0.14
"1,674,041,400",1/18/2023 11:30,0.14
"1,674,042,300",1/18/2023 11:45,0.14
"1,674,043,200",1/18/2023 12:00,0.14
"1,674,044,100",1/18/2023 12:15,0.14
"1,674,045,000",1/18/2023 12:30,0.14
"1,674,045,900",1/18/2023 12:45,0.14
"1,674,046,800",1/18/2023 13:00,0.14
"1,674,047,700",1/18/2023 13:15,0.14
"1,674,048,600",1/18/2023 13:30,0.14
"1,674,049,500",1/18/2023 13:45,0.14
"1,674,050,400",1/18/2023 14:00,0.14
"1,674,051,300",1/18/2023 14:15,0.14
"1,674,052,200",1/18/2023 14:30,0.14
"1,674,053,100",1/18/2023 14:45,0.14
"1,674,054,000",1/18/2023 15:00,0.14
"1,674,054,900",1/18/2023 15:15,0.14
"1,674,055,800",1/18/2023 15:30,0.14
"1,674,056,700",1/18/2023 15:45,0.14
"1,674,057,600",1/18/2023 16:00,0.14
"1,674,058,500",1/18/2023 16:15,0.14
"1,674,059,400",1/18/2023 16:30,0.14
"1,674,060,300",1/18/2023 16:45,0.14
"1,674,061,200",1/18/2023 17:00,0.14
"1,674,062,100",1/18/2023 17:15,0.14
"1,674,063,000",1/18/2023 17:30,0.14
"1,674,063,900",1/18/2023 17:45,0.14
"1,674,064,800",1/18/2023 18:00,0
"1,674,065,700",1/18/2023 18:15,0
"1,674,066,600",1/18/2023 18:30,0
"1,674,067,500",1/18/2023 18:45,0
"1,674,068,400",1/18/2023 19:00,0
"1,674,069,300",1/18/2023 19:15,0
"1,674,070,200",1/18/2023 19:30,0
"1,674,071,100",1/18/2023 19:45,0
"1,674,072,000",1/18/2023 20:00,0
"1,674,072,900",1/18/2023 20:15,0
"1,674,073,800",1/18/2023 20:30,0
"1,674,074,700",1/18/2023 20:45,0
"1,674,075,600",1/18/2023 21:00,0
"1,674,076,500",1/18/2023 21:15,0
"1,674,077,400",1/18/2023 21:30,0
"1,674,078,300",1/18/2023 21:45,0
"1,674,079,200",1/18/2023 22:00,0
"1,674,080,100",1/18/2023 22:15,0
"1,674,081,000",1/18/2023 22:30,0
"1,674,081,900",1/18/2023 22:45,0
"1,674,082,800",1/18/2023 23:00,0
"1,674,083,700",1/18/2023 23:15,0
"1,674,084,600",1/18/2023 23:30,0
"1,674,085,500",1/18/2023 23:45,0
"1,674,086,400",1/19/2023 0:00,0
"1,674,087,300",1/19/2023 0:15,0
"1,674,088,200",1/19/2023 0:30,0
"1,674,089,100",1/19/2023 0:45,0
"1,674,090,000",1/19/2023 1:00,0
"1,674,090,900",1/19/2023 1:15,0
"1,674,091,800",1/19/2023 1:30,0
"1,674,092,700",1/19/2023 1:45,0
"1,674,093,600",1/19/2023 2:00,0
"1,674,094,500",1/19/2023 2:15,0
"1,674,095,400",1/19/2023 2:30,0
"1,674,096,300",1/19/2023 2:45,0
"1,674,097,200",1/19/2023 3:00,0
"1,674,098,100",1/19/2023 3:15,0
"1,674,099,000",1/19/2023 3:30,0
"1,674,099,900",1/19/2023 3:45,0
"1,674,100,800",1/19/2023 4:00,0
"1,674,101,700",1/19/2023 4:15,0
"1,674,102,600",1/19/2023 4:30,0
"1,674,103,500",1/19/2023 4:45,0
"1,674,104,400",1/19/2023 5:00,0
"1,674,105,300",1/19/2023 5:15,0
"1,674,106,200",1/19/2023 5:30,0
"1,674,107,100",1/19/2023 5:45,0
"1,674,108,000",1/19/2023 6:00,0.14
"1,674,108,900",1/19/2023 6:15,0.14
"1,674,109,800",1/19/2023 6:30,0.14
"1,674,110,700",1/19/2023 6:45,0.14
"1,674,111,600",1/19/2023 7:00,0.14
"1,674,112,500",1/19/2023 7:15,0.14
"1,674,113,400",1/19/2023 7:30,0.14
"1,674,114,300",1/19/2023 7:45,0.14
"1,674,115,200",1/19/2023 8:00,0.14
"1,674,116,100",1/19/2023 8:15,0.14
"1,674,117,000",1/19/2023 8:30,0.14
"1,674,117,900",1/19/2023 8:45,0.14
"1,674,118,800",1/19/2023 9:00,0.14
"1,674,119,700",1/19/2023 9:15,0.14
"1,674,120,600",1/19/2023 9:30,0.14
"1,674,121,500",1/19/2023 9:45,0.14
"1,674,122,400",1/19/2023 10:00,0.14
"1,674,123,300",1/19/2023 10:15,0.14
"1,674,124,200",1/19/2023 10:30,0.14
"1,674,125,100",1/19/2023 10:45,0.14
"1,674,126,000",1/19/2023 11:00,0.14
"1,674,126,900",1/19/2023 11:15,0.14
"1,674,127,800",1/19/2023 11:30,0.14
"1,674,128,700",1/19/2023 11:45,0.14
"1,674,129,600",1/19/2023 12:00,0.14
"1,674,130,500",1/19/2023 12:15,0.14
"1,674,131,400",1/19/2023 12:30,0.14
"1,674,132,300",1/19/2023 12:45,0.14
"1,674,133,200",1/19/2023 13:00,0.14
"1,674,134,100",1/19/2023 13:15,0.14
"1,674,135,000",1/19/2023 13:30,0.14
"1,674,135,900",1/19/2023 13:45,0.14
"1,674,136,800",1/19/2023 14:00,0.14
"1,674,137,700",1/19/2023 14:15,0.14
"1,674,138,600",1/19/2023 14:30,0.14
"1,674,139,500",1/19/2023 14:45,0.14
"1,674,140,400",1/19/2023 15:00,0.14
"1,674,141,300",1/19/2023 15:15,0.14
"1,674,142,200",1/19/2023 15:30,0.14
"1,674,143,100",1/19/2023 15:45,0.14
"1,674,144,000",1/19/2023 16:00,0.14
"1,674,144,900",1/19/2023 16:15,0.14
"1,674,145,800",1/19/2023 16:30,0.14
"1,674,146,700",1/19/2023 16:45,0.14
"1,674,147,600",1/19/2023 17:00,0.14
"1,674,148,500",1/19/2023 17:15,0.14
"1,674,149,400",1/19/2023 17:30,0.14
"1,674,150,300",1/19/2023 17:45,0.14
"1,674,151,200",1/19/2023 18:00,0
"1,674,152,100",1/19/2023 18:15,0
"1,674,153,000",1/19/2023 18:30,0
"1,674,153,900",1/19/2023 18:45,0
"1,674,154,800",1/19/2023 19:00,0
"1,674,155,700",1/19/2023 19:15,0
"1,674,156,600",1/19/2023 19:30,0
"1,674,157,500",1/19/2023 19:45,0
"1,674,158,400",1/19/2023 20:00,0
"1,674,159,300",1/19/2023 20:15,0
"1,674,160,200",1/19/2023 20:30,0
"1,674,161,100",1/19/2023 20:45,0
"1,674,162,000",1/19/2023 21:00,0
"1,674,162,900",1/19/2023 21:15,0
"1,674,163,800",1/19/2023 21:30,0
"1,674,164,700",1/19/2023 21:45,0
"1,674,165,600",1/19/2023 22:00,0
"1,674,166,500",1/19/2023 22:15,0
"1,674,167,400",1/19/2023 22:30,0
"1,674,168,300",1/19/2023 22:45,0
"1,674,169,200",1/19/2023 23:00,0
"1,674,170,100",1/19/2023 23:15,0
"1,674,171,000",1/19/2023 23:30,0
"1,674,171,900",1/19/2023 23:45,0
"1,674,172,800",1/20/2023 0:00,0
"1,674,173,700",1/20/2023 0:15,0
"1,674,174,600",1/20/2023 0:30,0
"1,674,175,500",1/20/2023 0:45,0
"1,674,176,400",1/20/2023 1:00,0
"1,674,177,300",1/20/2023 1:15,0
"1,674,178,200",1/20/2023 1:30,0
"1,674,179,100",1/20/2023 1:45,0
"1,674,180,000",1/20/2023 2:00,0
"1,674,180,900",1/20/2023 2:15,0
"1,674,181,800",1/20/2023 2:30,0
"1,674,182,700",1/20/2023 2:45,0
"1,674,183,600",1/20/2023 3:00,0
"1,674,184,500",1/20/2023 3:15,0
"1,674,185,400",1/20/2023 3:30,0
"1,674,186,300",1/20/2023 3:45,0
"1,674,187,200",1/20/2023 4:00,0
"1,674,188,100",1/20/2023 4:15,0
"1,674,189,000",1/20/2023 4:30,0
"1,674,189,900",1/20/2023 4:45,0
"1,674,190,800",1/20/2023 5:00,0
"1,674,191,700",1/20/2023 5:15,0
"1,674,192,600",1/20/2023 5:30,0
"1,674,193,500",1/20/2023 5:45,0
"1,674,194,400",1/20/2023 6:00,0.14
"1,674,195,300",1/20/2023 6:15,0.14
"1,674,196,200",1/20/2023 6:30,0.14
"1,674,197,100",1/20/2023 6:45,0.14
"1,674,198,000",1/20/2023 7:00,0.14
"1,674,198,900",1/20/2023 7:15,0.14
"1,674,199,800",1/20/2023 7:30,0.14
"1,674,200,700",1/20/2023 7:45,0.14
"1,674,201,600",1/20/2023 8:00,0.14
"1,674,202,500",1/20/2023 8:15,0.14
"1,674,203,400",1/20/2023 8:30,0.14
"1,674,204,300",1/20/2023 8:45,0.14
"1,674,205,200",1/20/2023 9:00,0.14
"1,674,206,100",1/20/2023 9:15,0.14
"1,674,207,000",1/20/2023 9:30,0.14
"1,674,207,900",1/20/2023 9:45,0.14
"1,674,208,800",1/20/2023 10:00,0.14
"1,674,209,700",1/20/2023 10:15,0.14
"1,674,210,600",1/20/2023 10:30,0.14
"1,674,211,500",1/20/2023 10:45,0.14
"1,674,212,400",1/20/2023 11:00,0.14
"1,674,213,300",1/20/2023 11:15,0.14
"1,674,214,200",1/20/2023 11:30,0.14
"1,674,215,100",1/20/2023 11:45,0.14
"1,674,216,000",1/20/2023 12:00,0.14
"1,674,216,900",1/20/2023 12:15,0.14
"1,674,217,800",1/20/2023 12:30,0.14
"1,674,218,700",1/20/2023 12:45,0.14
"1,674,219,600",1/20/2023 13:00,0.14
"1,674,220,500",1/20/2023 13:15,0.14
"1,674,221,400",1/20/2023 13:30,0.14
"1,674,222,300",1/20/2023 13:45,0.14
"1,674,223,200",1/20/2023 14:00,0.14
"1,674,224,100",1/20/2023 14:15,0.14
"1,674,225,000",1/20/2023 14:30,0.14
"1,674,225,900",1/20/2023 14:45,0.14
"1,674,226,800",1/20/2023 15:00,0.14
"1,674,227,700",1/20/2023 15:15,0.14
"1,674,228,600",1/20/2023 15:30,0.14
"1,674,229,500",1/20/2023 15:45,0.14
"1,674,230,400",1/20/2023 16:00,0.14
"1,674,231,300",1/20/2023 16:15,0.14
"1,674,232,200",1/20/2023 16:30,0.14
"1,674,233,100",1/20/2023 16:45,0.14
"1,674,234,000",1/20/2023 17:00,0.14
"1,674,234,900",1/20/2023 17:15,0.14
"1,674,235,800",1/20/2023 17:30,0.14
"1,674,236,700",1/20/2023 17:45,0.14
"1,674,237,600",1/20/2023 18:00,0
"1,674,238,500",1/20/2023 18:15,0
"1,674,239,400",1/20/2023 18:30,0
"1,674,240,300",1/20/2023 18:45,0
"1,674,241,200",1/20/2023 19:00,0
"1,674,242,100",1/20/2023 19:15,0
"1,674,243,000",1/20/2023 19:30,0
"1,674,243,900",1/20/2023 19:45,0
"1,674,244,800",1/20/2023 20:00,0
"1,674,245,700",1/20/2023 20:15,0
"1,674,246,600",1/20/2023 20:30,0
"1,674,247,500",1/20/2023 20:45,0
"1,674,248,400",1/20/2023 21:00,0
"1,674,249,300",1/20/2023 21:15,0
"1,674,250,200",1/20/2023 21:30,0
"1,674,251,100",1/20/2023 21:45,0
"1,674,252,000",1/20/2023 22:00,0
"1,674,252,900",1/20/2023 22:15,0
"1,674,253,800",1/20/2023 22:30,0
"1,674,254,700",1/20/2023 22:45,0
"1,674,255,600",1/20/2023 23:00,0
"1,674,256,500",1/20/2023 23:15,0
"1,674,257,400",1/20/2023 23:30,0
"1,674,258,300",1/20/2023 23:45,0
"1,674,259,200",1/21/2023 0:00,0
"1,674,260,100",1/21/2023 0:15,0
"1,674,261,000",1/21/2023 0:30,0
"1,674,261,900",1/21/2023 0:45,0
"1,674,262,800",1/21/2023 1:00,0
"1,674,263,700",1/21/2023 1:15,0
"1,674,264,600",1/21/2023 1:30,0
"1,674,265,500",1/21/2023 1:45,0
"1,674,266,400",1/21/2023 2:00,0
"1,674,267,300",1/21/2023 2:15,0
"1,674,268,200",1/21/2023 2:30,0
"1,674,269,100",1/21/2023 2:45,0
"1,674,270,000",1/21/2023 3:00,0
"1,674,270,900",1/21/2023 3:15,0
"1,674,271,800",1/21/2023 3:30,0
"1,674,272,700",1/21/2023 3:45,0
"1,674,273,600",1/21/2023 4:00,0
"1,674,274,500",1/21/2023 4:15,0
"1,674,275,400",1/21/2023 4:30,0
"1,674,276,300",1/21/2023 4:45,0
"1,674,277,200",1/21/2023 5:00,0
"1,674,278,100",1/21/2023 5:15,0
"1,674,279,000",1/21/2023 5:30,0
"1,674,279,900",1/21/2023 5:45,0
"1,674,280,800",1/21/2023 6:00,0.14
"1,674,281,700",1/21/2023 6:15,0.14
"1,674,282,600",1/21/2023 6:30,0.14
"1,674,283,500",1/21/2023 6:45,0.14
"1,674,284,400",1/21/2023 7:00,0.14
"1,674,285,300",1/21/2023 7:15,0.14
"1,674,286,200",1/21/2023 7:30,0.14
"1,674,287,100",1/21/2023 7:45,0.14
"1,674,288,000",1/21/2023 8:00,0.14
"1,674,288,900",1/21/2023 8:15,0.14
"1,674,289,800",1/21/2023 8:30,0.14
"1,674,290,700",1/21/2023 8:45,0.14
"1,674,291,600",1/21/2023 9:00,0.14
"1,674,292,500",1/21/2023 9:15,0.14
"1,674,293,400",1/21/2023 9:30,0.14
"1,674,294,300",1/21/2023 9:45,0.14
"1,674,295,200",1/21/2023 10:00,0.14
"1,674,296,100",1/21/2023 10:15,0.14
"1,674,297,000",1/21/2023 10:30,0.14
"1,674,297,900",1/21/2023 10:45,0.14
"1,674,298,800",1/21/2023 11:00,0.14
"1,674,299,700",1/21/2023 11:15,0.14
"1,674,300,600",1/21/2023 11:30,0.14
"1,674,301,500",1/21/2023 11:45,0.14
"1,674,302,400",1/21/2023 12:00,0.14
"1,674,303,300",1/21/2023 12:15,0.14
"1,674,304,200",1/21/2023 12:30,0.14
"1,674,305,100",1/21/2023 12:45,0.14
"1,674,306,000",1/21/2023 13:00,0.14
"1,674,306,900",1/21/2023 13:15,0.14
"1,674,307,800",1/21/2023 13:30,0.14
"1,674,308,700",1/21/2023 13:45,0.14
"1,674,309,600",1/21/2023 14:00,0.14
"1,674,310,500",1/21/2023 14:15,0.14
"1,674,311,400",1/21/2023 14:30,0.14
"1,674,312,300",1/21/2023 14:45,0.14
"1,674,313,200",1/21/2023 15:00,0.14
"1,674,314,100",1/21/2023 15:15,0.14
"1,674,315,000",1/21/2023 15:30,0.14
"1,674,315,900",1/21/2023 15:45,0.14
"1,674,316,800",1/21/2023 16:00,0.14
"1,674,317,700",1/21/2023 16:15,0.14
"1,674,318,600",1/21/2023 16:30,0.14
"1,674,319,500",1/21/2023 16:45,0.14
"1,674,320,400",1/21/2023 17:00,0.14
"1,674,321,300",1/21/2023 17:15,0.14
"1,674,322,200",1/21/2023 17:30,0.14
"1,674,323,100",1/21/2023 17:45,0.14
"1,674,324,000",1/21/2023 18:00,0
"1,674,324,900",1/21/2023 18:15,0
"1,674,325,800",1/21/2023 18:30,0
"1,674,326,700",1/21/2023 18:45,0
"1,674,327,600",1/21/2023 19:00,0
"1,674,328,500",1/21/2023 19:15,0
"1,674,329,400",1/21/2023 19:30,0
"1,674,330,300",1/21/2023 19:45,0
"1,674,331,200",1/21/2023 20:00,0
"1,674,332,100",1/21/2023 20:15,0
"1,674,333,000",1/21/2023 20:30,0
"1,674,333,900",1/21/2023 20:45,0
"1,674,334,800",1/21/2023 21:00,0
"1,674,335,700",1/21/2023 21:15,0
"1,674,336,600",1/21/2023 21:30,0
"1,674,337,500",1/21/2023 21:45,0
"1,674,338,400",1/21/2023 22:00,0
"1,674,339,300",1/21/2023 22:15,0
"1,674,340,200",1/21/2023 22:30,0
"1,674,341,100",1/21/2023 22:45,0
"1,674,342,000",1/21/2023 23:00,0
"1,674,342,900",1/21/2023 23:15,0
"1,674,343,800",1/21/2023 23:30,0
"1,674,344,700",1/21/2023 23:45,0
"1,674,345,600",1/22/2023 0:00,0
"1,674,346,500",1/22/2023 0:15,0
"1,674,347,400",1/22/2023 0:30,0
"1,674,348,300",1/22/2023 0:45,0
"1,674,349,200",1/22/2023 1:00,0
"1,674,350,100",1/22/2023 1:15,0
"1,674,351,000",1/22/2023 1:30,0
"1,674,351,900",1/22/2023 1:45,0
"1,674,352,800",1/22/2023 2:00,0
"1,674,353,700",1/22/2023 2:15,0
"1,674,354,600",1/22/2023 2:30,0
"1,674,355,500",1/22/2023 2:45,0
"1,674,356,400",1/22/2023 3:00,0
"1,674,357,300",1/22/2023 3:15,0
"1,674,358,200",1/22/2023 3:30,0
"1,674,359,100",1/22/2023 3:45,0
"1,674,360,000",1/22/2023 4:00,0
"1,674,360,900",1/22/2023 4:15,0
"1,674,361,800",1/22/2023 4:30,0
"1,674,362,700",1/22/2023 4:45,0
"1,674,363,600",1/22/2023 5:00,0
"1,674,364,500",1/22/2023 5:15,0
"1,674,365,400",1/22/2023 5:30,0
"1,674,366,300",1/22/2023 5:45,0
"1,674,367,200",1/22/2023 6:00,0.14
